Industry,Work-life balance,Transparency,Toxic culture (R),Supportive culture,Strategy,Leadership,Innovation,Open to feedback,Agility,Ticker,Listing status,preperiod__prior_roa,preperiod__prior_revenue_growth,preperiod__prior_operating_margin,preperiod__prior_stock_return,preperiod__prior_stock_volatility,outcomes_longitudinal__forward_roa,outcomes_longitudinal__forward_operating_margin,outcomes_longitudinal__forward_revenue_growth,outcomes_longitudinal__secondary_no_washout_excess_tsr,outcomes_longitudinal__primary_three_month_washout_partial_excess_tsr,outcomes_longitudinal__sensitivity_six_month_washout_partial_excess_tsr,preculture_controls_longitudinal__publication_safe_roa_average,preculture_controls_longitudinal__publication_safe_roa_trend,preculture_controls_longitudinal__publication_safe_operating_margin_average,preculture_controls_longitudinal__publication_safe_operating_margin_trend,preculture_controls_longitudinal__publication_safe_revenue_growth_average,preculture_controls_longitudinal__publication_safe_assets_level,preculture_controls_longitudinal__publication_safe_leverage_level,preculture_controls_longitudinal__fiscal_period_revenue_growth_trend,preculture_controls_longitudinal__stock_2020_2022_avg_return,pre2023_headcount__publication_safe_log_headcount
Specialty Retail & Apparel,-0.364014709,,0.916506626,0.009476661,,0.363290514,,,,DKS,Subsidiary (proxy = parent listing),0.16809615827862004,,0.16657786539864422,0.04224903292519855,0.5307677060925441,0.0571174323811657,0.07648425168785938,0.6267809292094912,-0.20855610764618726,-0.11193955700284053,-0.1489865216227101,,,0.08462510518779026,0.03727856462907755,0.13838577741439084,9041676000.0,,0.12272751447846224,0.48496764957195254,7.61085279039525
Industrials,0.391325944,0.505647383,0.092716501,-0.072777197,-0.394475154,-0.129792898,-0.274006445,0.759977839,-0.619222509,F,Public (direct listing),-0.007741789248253115,0.15927710666637318,0.03970719424005264,-0.5075288430588083,0.4925808502628142,-0.02095581515289078,-0.03770653267390354,0.06379891290981088,0.0033280351520812435,0.37597178360529715,0.33339818770265817,0.06978427062462311,,0.000728889876929352,0.014746163120717274,-0.05605813333450649,257035000000.0,,0.1718643390932995,0.3168988938711394,12.117241431823558
Specialty Retail & Apparel,-0.359956467,,-0.3687353,-0.671938397,,-0.950713769,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Software & IT Services,0.403699953,0.789726559,-0.070070552,0.041445484,0.872244985,0.436220461,0.11239452,0.02194263,1.16023446,FTNT,Public (direct listing),0.13765253692999357,0.32170426665070906,0.21949563091411237,-0.23161625226043792,0.5498668143634322,0.19411352835726026,0.3109782685139602,0.20127297525491983,-0.3787358155116216,0.11060236537344714,0.48146203580520885,0.10244242080351233,0.009242607908897398,0.18640500056443735,0.01748483529683274,0.24573205099262263,5919100000.0,,0.059238182856941705,0.5190388881026264,9.229652683008556
Business Services,-0.923708483,1.738031695,0.801814254,1.333497655,0.629260647,1.451695935,,1.393367515,0.415819295,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Travel & Leisure,-1.369641819,,0.369823906,-0.008884612,,-1.400638946,,,,,Subsidiary of private parent,,,,,,,,,,,,,,,,,,,,,
General Retail,-0.229347567,,-0.248411427,-2.280858549,,-1.611878577,,,,KR,Subsidiary (proxy = parent listing),0.033716334596422606,,0.025216117428637736,-0.02747897311754066,0.3325320728135944,0.019516786645600318,0.012801235420815215,0.012154599510318276,-0.2057092961585787,-0.3471385231112114,-0.18916938803388028,0.05127118504986254,-0.012715383885320798,0.02154491362503038,0.0013498870721403622,0.044488615323286705,49086000000.0,0.009187955832620298,0.015701511673474493,0.19169992812695882,12.948009990259552
Financial Services,0.306767808,-0.91060291,-0.798791637,-0.651822353,-1.026422317,-2.02648071,,-3.037397763,-1.724092185,FMCC,Public (direct listing),0.0029071171851550322,-0.03129697963646305,,-0.5843793574466294,0.5148204145621835,,,,-0.028115080178030993,-0.4333359919032985,-0.6051745873068616,0.004002199904415211,,,,,3025586000000.0,0.9857435881842393,,-0.5041221926060188,8.8934354408475
Specialty Retail & Apparel,-0.284315311,,0.377805,0.873778109,,1.62336645,,,,URBN,Subsidiary (proxy = parent listing),0.08192761042447447,,0.08981914423767516,-0.15988912779137654,0.5185126333996428,0.09742593628243881,0.09768347469298204,0.1142112717478212,0.08316311584054126,-0.24913970884981518,-0.1430788917153235,0.06772640380009998,-0.02183610486305176,0.061426858885454474,-0.007716750930626552,0.06430660248810711,3791347000.0,,0.15509141435318632,-0.027955664849190875,10.043249494911286
Financial Services,0.11988304,-2.758643593,-2.67645087,-1.632764549,-0.697781622,-0.931980633,,-0.942120371,1.028145087,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Outsourcing & Staffing,1.799029774,,1.703167981,-0.614378605,,1.489043176,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Consumer Products,-2.403695858,-1.462833157,-1.386535335,-1.516731803,0.666798245,-1.369383237,,-1.158533538,1.162365367,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Business Consulting,0.15436041,0.627033473,-0.725265314,0.741683506,0.964701612,0.933428193,,0.650585642,0.178112177,FCN,Public (direct listing),0.07265795378365013,0.09101793732633778,0.10307939362965135,0.03220858457953102,0.3445545214016624,0.07629724419628549,0.10177985090037997,0.09469520707305734,-0.13265682306554338,-0.30387717827657756,-0.18715126712010355,0.07787098178964638,,0.12989025029359672,,,2783142000.0,0.0,0.02243819559526152,0.13523297948508983,8.821732380934442
Outsourcing & Staffing,-0.425514115,,-0.685252496,-1.03285786,,-0.789519104,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Insurance,-0.316756143,-0.423797408,0.01279129,0.189011498,0.813982556,0.183012878,,0.537729879,0.524577826,AJG,Public (direct listing),0.02904709268374072,0.041562111725582884,0.19494538394966435,0.15497563891157218,0.2672231071302351,0.020919240710483147,0.18213937459091942,0.2766299973168769,-0.6096177443589088,-0.6019193682103047,-0.476956256371757,0.0326407713865024,-0.0034337448350583643,,,0.07278339609797024,33345000000.0,0.0006777627830259409,0.03408195926792171,0.2973321543674043,10.571316925111784
Specialty Retail & Apparel,-0.902761949,,-0.453438001,-1.313488485,,-0.764458764,,,,GME,Public (direct listing),-0.10896465007287172,,-0.06019265642936763,-0.43743362050175105,0.9709120982038416,0.07224792625637506,0.1071313759108444,0.14049699617695244,-0.3548640829055707,-0.34194062701956685,-0.3733873210450305,-0.13236240218308978,0.025225642304344948,-0.06363919698848813,0.008534241011306943,-0.08382918506492731,3499300000.0,0.0011716629040093734,0.20025607858326266,3.0237251239276692,9.546812608597396
Specialty Retail & Apparel,0.814994503,,1.253319209,0.557698946,,0.505514902,,,,GAP,Public (direct listing),0.020061123736384297,,0.04859028194361128,-0.325623925807236,0.5979125676827692,0.07807649386222988,0.08441558441558442,0.009818076812012633,0.04047240284689235,-0.2675779880611082,-0.14056529061969048,0.030508937092382653,-0.0387608557110975,0.025827499305417407,-0.019817073619780756,0.012808599201115508,12761000000.0,,0.10992639988815016,-0.0786516967224918,11.48246625748552
Outsourcing & Staffing,-0.219987889,,-1.736494102,-0.995970351,,-1.755733543,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Business Consulting,1.169393306,0.63544569,-0.200169001,1.119429765,-0.101179884,0.058724271,,-1.275763416,-1.821826776,IT,Public (direct listing),0.11066139926156233,0.15671524190519492,0.20255956796447527,0.10059823311645677,0.3599396121354991,0.0945969997757805,0.18653188834280152,-0.015050223905405669,-0.9039724733847665,-0.8375465546586409,-0.49206926478599566,0.058694842591819,0.03718986476902684,0.13339476270070516,0.053133779844413,0.06021076956725102,7416324000.0,0.0007997223422277667,0.09554336497525333,0.3952169668584487,9.717157974344635
Industrials,0.249485861,1.037542367,0.577857498,0.28688053,0.138077543,0.838991669,-0.054203506,1.081829571,-0.295563709,GE,Public (direct listing),0.001779180412070892,-0.4839823620039314,0.12340849033940766,-0.17219886079302593,0.35202329720695685,0.06740699806488021,0.18626842192415963,0.2474330581840145,0.36886272268065734,0.07065188984260962,-0.059440923078816654,-0.009664665885784136,-0.0070349545698142535,,,-0.11595041072175066,198874000000.0,,0.0977915527014661,-0.028105347996268033,9.903487552536127
Life Sciences & Biopharma,-0.121618232,0.790506823,0.864241226,1.307490705,0.271803484,1.462217184,-0.360477401,0.327981224,-0.699440442,GEHC,Public (direct listing),0.06957405860779259,0.0429911856696048,0.1375061337985933,,,0.052451633277952464,0.12626912626912626,0.0741050868746076,-0.16043617936903387,-0.4140904343318098,-0.31159425116775963,0.08541128173939486,,0.1589422803525732,,,26308000000.0,0.016610916831382088,,-0.02699999188202784,
Industrials,0.387315568,0.153825871,0.514573762,0.263272056,-1.686317435,0.212843533,-0.729789991,0.68046051,-0.284918571,GEV,Public (direct listing),-0.06152323986418115,-0.10155729261346425,-0.09715384096580562,,,0.15237460585768617,0.038781937319043024,0.16259960159362552,1.83380237137058,0.6815099267702185,0.4620177476136116,,,-0.02678300914985154,,,,,,,
Insurance,-3.220332611,-2.850418923,-2.563455857,-2.918587476,-2.428664488,-2.652400964,,-1.479875384,1.228560903,BRK-B,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,0.687141034,2.067168844,0.671498328,2.234026761,-0.601626446,0.232601958,1.75712749,1.646980325,-1.362037632,RHHBY,Subsidiary (proxy = parent listing),0.14090594547991514,0.04797694304230826,0.2655362081016197,-0.20217296177596633,0.25464312664366306,,,,0.11196732606964321,0.07732231941564383,0.0675662238676451,0.1508931182772404,,0.28908775337972326,,,92317000000.0,0.35261111171290227,,0.03292842018783704,
Industrials,0.446757238,-0.45877664,-0.522043669,-0.776302817,-0.183249768,-0.210950802,-0.329091637,-0.363658242,-1.793548583,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Industrials,0.341302582,0.27601613,-0.482950893,-0.573225197,0.576691365,0.745392584,-0.509203524,-0.128671516,0.366234023,GD,Public (direct listing),0.06571677813317825,0.02438326964568871,0.10685918745400563,0.20200025781645747,0.23626358573425085,0.07524537949862414,0.10236396074933095,0.10292072322670376,0.12005994697273437,-0.03657504239242293,-0.1070530846491291,0.06603460401492102,-0.003144238264941072,0.11177156445164799,-0.004951217507005092,-0.010934684335682288,50073000000.0,0.23178159886565614,0.03029836925740727,0.1824675195604124,5.993961427306569
Consumer Products,0.919180835,1.246407254,0.395412568,0.623270312,0.897958405,1.531465015,,0.545882028,0.07858024,GIS,Public (direct listing),0.08707916668006857,,0.1713912640579588,0.2718856779458376,0.2251281424426452,0.06759219406771125,0.14541782790454624,-0.08374292676882411,-0.6463962520258054,-0.5646576415566008,-0.44198238402508017,0.07239282996004653,0.008929378438276297,0.1683130522144448,0.010739267834750396,0.04043271197397277,31090100000.0,,0.0013083936066214826,0.2103254094378121,
Industrials,0.636404469,-0.734163393,-0.30574007,-0.390429986,-0.557287058,-0.843174565,-0.774312031,-0.699536442,0.080408217,GM,Public (direct listing),0.03762351488617126,0.23409498913420057,0.06580534022394488,-0.452502042511821,0.44069532915233844,0.008910256972653336,0.013443612117666813,-0.00899591094956842,0.3668132285838994,0.3746247080250844,0.22467042686017047,0.03259630128950113,0.005709738231786997,0.06260041043060792,0.018706835851211728,-0.034525996930923675,244718000000.0,,0.1908974809626748,0.04242490889107531,3.970291913552122
Business Services,0.572287817,-2.068358604,-0.274939909,-0.106257519,-0.15936127,-0.515090792,,-0.613769395,0.118194346,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Consumer Products,-0.257325469,0.416357865,-0.382538288,-0.784389604,-0.221985655,-0.376234995,,0.17953264,0.740774978,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Grocery Stores,1.545629351,,-0.118771423,-0.540841614,,0.873232502,,,,ADRNY,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Grocery Stores,0.696779115,,0.516486087,-0.123337162,,0.191250339,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,-1.180908823,0.075128894,-1.444626338,0.820239336,0.519420891,-1.307947815,0.453301495,-0.559504473,0.44825978,GILD,Public (direct listing),0.07269158316316031,-0.0008789598974546786,0.4022579817455372,0.23466932361348558,0.249984113689526,0.1605889656073708,0.400248873343647,0.04394780260986941,0.04264228009051352,-0.009915005622727735,0.08606431323033514,0.060267867395517795,0.002106012377780643,0.23969587158932723,0.08613199379618698,0.10286992323576061,67952000000.0,0.022309865787614788,-0.05033034368431657,0.14192669903511831,
Business Consulting,0.100450351,-1.521123198,-0.720008951,-1.072139892,-2.981015798,-3.019633078,,-2.127584745,-0.254582547,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,1.406700511,,0.713375087,-0.786222306,,0.134790619,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Internet,0.202266466,0.435694696,0.019956792,0.483041795,-0.198982556,-0.170234598,-0.72122283,-0.317809212,-0.871753089,GDDY,Public (direct listing),0.050505485050548506,0.07222790051628802,0.1257546501112116,-0.06810916541865986,0.3847385524806748,0.10726117868952999,0.23920616278838305,0.0607887465460939,-0.8139302292163624,-0.7552564118612317,-0.4889425356091204,-0.007518029543773566,0.005462931904996628,0.08333690304497131,0.016168308710939605,0.13021014755198335,7417100000.0,0.003249248358522873,-0.018870822674496548,0.04433165771323514,7.648739788956242
Internet,0.268697371,1.307545061,0.279807369,-0.955676982,1.369912877,1.396516403,0.189643998,0.715648867,0.599374746,UBER,Public (direct listing),-0.2846865364850976,0.8262389000286452,-0.057470903786429085,-0.4244359922234713,0.6369600662764924,0.1417350931277566,0.11660178441708421,0.1448018728864997,-0.22212215549183245,-0.4722286331055896,-0.4095813480669944,-0.16138047761344568,0.1275103245671976,-0.42128157293304497,0.1939847300848661,0.17719610157242865,38774000000.0,0.0006963429101975551,0.5194317423731571,0.00942772522079279,10.28534279500516
Insurance,-0.107240937,-2.122099508,-2.896619646,-1.519327151,-2.191385786,-2.673504223,,-3.454084977,1.704815799,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Financial Services,-3.538147247,0.596714021,-0.126883705,-0.369088621,1.173679386,0.497910004,,0.962559422,1.548596701,GS,Public (direct listing),0.007810381336094698,-0.20178971671244883,,-0.11301075499514468,0.2945121717095382,0.0096847017972953,,0.1437392112601248,0.5757984090715511,0.2380477196269153,0.18069092418491617,0.014778126596666092,,,,,1463988000000.0,0.21986450708612365,,0.17098848759024912,
Industrials,-0.451940739,0.810353655,-1.095962453,-1.335527269,0.132643403,-0.936592113,-0.710913409,-1.174149736,0.461561994,GT,Public (direct listing),0.009005394320360216,0.19035358736697572,0.050660898822398465,-0.5409186131184733,0.6515163838724626,-0.10535890244826802,0.03277864641501005,-0.0874676698800847,-0.5626084198623903,-0.6641336594077686,-0.32926583298572076,-0.019457317699438547,0.02689738806329527,,,0.1270794893763743,21402000000.0,0.314736940472853,0.17737414871907314,0.09340824582268792,
Software & IT Services,-0.994967176,0.987719398,0.04373156,-0.134811707,0.100192269,-0.407460932,1.745289079,0.775550906,-0.926232091,GOOGL,Subsidiary (proxy = parent listing),0.16418809409084936,0.09780815643715779,0.2646127084246701,-0.370920772919069,0.3874360114810825,0.27412669256652417,0.32693331818536847,0.21790012633818745,0.7058801468729579,0.9314981332855137,0.41686747555460135,0.1244721991671167,,0.2114891540063142,,,275909000000.0,0.0,-0.01494858184558218,0.1891319939765748,
Internet,-1.117465034,-1.536305767,-1.052670876,-1.176586684,-0.504497642,-1.285847624,0.091126009,-1.565867026,1.625527081,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Business Services,-0.680496715,0.637084457,1.319759309,1.436932448,0.488721525,0.462212175,,1.147206008,0.727238341,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Travel & Leisure,0.339946661,,-1.209593679,1.017701575,,-0.926581008,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Restaurants & Fast Food,-0.66934359,,0.660801728,1.187611638,,0.219951424,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,-0.954345467,-0.159252535,-2.801022415,-1.334057284,0.322369764,-1.688068445,-0.881636004,-2.656810292,0.414730314,GRFS,Public (direct listing),0.008715903241438928,0.22923615449701384,0.11196597870667832,-0.30249035076547515,0.5081770855540763,,,,-0.03768906006844164,-0.34967257836193444,-0.3509223364645917,0.009812187741030326,,0.11402707172218463,,,19233835000.0,0.4847866273158733,,-0.29015412942448926,8.333991247194975
Internet,0.463201498,-0.991493888,-0.40223679,-0.542635155,-0.716613947,0.315612444,-0.272897981,-0.745366595,0.799800565,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Internet,0.867227752,0.465638415,2.050626774,1.0963614,-1.880004245,0.219439186,0.056713694,1.232755614,-0.285124527,,Subsidiary of private parent,,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,0.461017936,0.230211726,1.781108104,1.243546756,0.361498783,1.051170896,-0.123280897,0.787557938,-0.90810235,GSK,Public (direct listing),0.248661590130682,0.18739876903142205,0.2294707406902196,-0.16902564899587225,0.27386884685678464,0.0953292120498479,0.25671140939597314,0.015034592868547136,0.37558149821231446,0.1098025213398659,0.0012723587897351951,0.05543405433422247,,0.19752186588921283,,,79103000000.0,0.30558891571748226,,-0.03312338414247962,9.203517146628055
Financial Services,0.558571768,-1.597562965,-3.254248904,-2.167118112,-0.409452945,-0.504256469,,-0.489097001,1.305333609,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Business Consulting,0.957202412,-1.165791691,-0.676738084,0.150203777,-1.076868262,-0.975321271,,-0.879543789,-0.482541699,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,0.182041789,,-0.736291427,-1.415902071,,-0.119334258,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Supply Chain & Logistics,0.478331522,,0.021759104,0.852503438,,-0.470149948,,,,GXO,Public (direct listing),0.021368912029504285,0.13261964735516374,0.03725119537417992,-0.5079399544551573,0.5539697745422086,0.010934167201640125,0.03370620045929328,0.10782667114544853,0.23910920640586353,-0.2230194923828417,-0.19636710087197762,0.008154113793534822,,0.015404911681050211,-0.0027983712765337295,0.14912622611637483,7271000000.0,,0.0580229841632918,0.07206114659826413,4.605170185988092
Specialty Retail & Apparel,-0.033873873,,0.360436311,0.571464321,,0.346229037,,,,HNNMY,Public (direct listing),0.019588240464053438,0.12356822990747207,0.03327175211247445,-0.4239546602317349,0.5052207358366004,0.07289342479603984,0.08550541654123177,-0.10348255109970539,0.22623000796788917,0.035063214892882,-0.17186092851140078,0.06124117676506416,,0.07667100574467123,,,179781000000.0,0.37095688643405034,,-0.1445438602404613,
Consumer Products,1.964935168,0.914013487,0.905612839,0.001541643,1.3522399,1.273261293,,0.220313455,1.020686556,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
